DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
19-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.527,19.979,97.91667,%,32.527,91.079,3.543,173.00,26026.00,"5,241",,production,OP
20-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.31,19.915,97.91667,%,32.31,91.528,3.298,178.00,26579.00,"5,248",,production,OP
21-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.373,19.747,97.91667,%,32.373,91.261,3.357,174.00,26161.00,"5,273",,production,OP
22-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.344,19.869,97.91667,%,32.344,91.432,3.319,174.00,26136.00,"5,350",,production,OP
23-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.453,19.919,100,%,32.453,91.279,3.423,174.00,26226.00,"5,331",,production,OP
24-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.379,19.916,100,%,32.379,91.447,3.352,174.00,26365.00,"5,397",,production,OP
25-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.53,19.756,100,%,32.53,90.641,3.5,174.00,26466.00,"5,398",,production,OP
26-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.573,19.64,100,%,32.573,90.382,3.564,174.00,26482.00,"5,372",,production,OP
27-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.636,19.635,100,%,32.636,90.099,3.612,173.00,26408.00,"5,387",,production,OP
28-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.552,19.719,100,%,32.552,90.258,3.528,172.00,26270.00,"5,347",,production,OP
29-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,1.26,0,0,34.404,19.617,9.95379,%,34.404,90.053,5.899,9.00,2057.00,319,,production,OP
30-Sep-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.58,0,0,31.886,18.053,65.09765,%,31.886,89.296,3.305,137.00,35158.00,"4,258",,production,OP
01-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.258,19.286,100,%,32.258,90.244,3.562,166.00,26984.00,"5,371",,production,OP
02-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.416,19.567,100,%,32.416,90.029,3.705,176.00,27982.00,"5,310",,production,OP
03-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,33.04,19.462,100,%,33.04,88.96,3.853,160.00,25014.00,"5,166",,production,OP
04-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.546,19.527,100,%,32.546,90.01,3.812,168.00,25694.00,"5,233",,production,OP
05-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.566,19.668,100,%,32.566,90.388,3.779,166.00,25390.00,"5,300",,production,OP
06-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.709,19.465,100,%,32.709,88.834,3.972,165.00,25226.00,"5,277",,production,OP
07-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.819,19.259,100,%,32.819,86.921,4.077,166.00,24878.00,"5,073",,production,OP
8-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.653,19.535,97.91667,%,32.653,89.167,3.901,164.00,25533.00,"5,170",,production,OP
9-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.621,19.538,100,%,32.621,89.285,3.863,177.00,27477.00,"5,160",,production,OP
10-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.524,19.509,100,%,32.524,89.676,3.753,180.00,27771.00,"4,924",,production,OP
11-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.604,19.599,100,%,32.604,89.866,3.865,177.00,27391.00,"4,914",,production,OP
12-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.388,19.594,100,%,32.388,90.315,3.64,177.00,27260.00,"4,912",,production,OP
13-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.189,19.719,100,%,32.189,91.064,3.446,175.00,27144.00,"5,068",,production,OP
14-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.257,19.655,100,%,32.257,90.976,3.495,175.00,27123.00,"5,096",,production,OP
15-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.314,19.703,100,%,32.314,90.67,3.553,175.00,27058.00,"5,033",,production,OP
16-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.422,19.454,100,%,32.422,89.961,3.674,174.00,26857.00,"4,948",,production,OP
17-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.547,19.471,100,%,32.547,90.137,3.804,174.00,26855.00,"4,930",,production,OP
18-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.71,19.362,100,%,32.71,89.095,3.983,175.00,27041.00,"4,926",,production,OP
19-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.676,19.307,100,%,32.676,88.461,3.921,175.00,27151.00,"4,916",,production,OP
20-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.388,19.346,100,%,32.388,90.312,3.621,174.00,26962.00,"4,908",,production,OP
21-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.594,19.223,100,%,32.594,89.798,3.827,177.00,27208.00,"4,896",,production,OP
22-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.451,19.242,100,%,32.451,89.913,3.688,176.00,27221.00,"4,986",,production,OP
23-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.743,19.38,100,%,32.743,88.685,3.999,176.00,27317.00,"4,905",,production,OP
24-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.69,19.397,100,%,32.69,88.916,3.924,177.00,27346.00,"4,948",,production,OP
25-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.782,19.268,100,%,32.782,87.936,4.029,179.00,27675.00,"4,972",,production,OP
26-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,25,0,0,32.823,19.162,100,%,32.823,87.203,4.057,187.00,28884.00,"5,004",,production,OP
27-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.581,19.329,100,%,32.581,89.029,3.862,179.00,27669.00,"4,957",,production,OP
28-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.503,19.257,100,%,32.503,89.048,3.84,179.00,27565.00,"4,888",,production,OP
29-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,37.009,18.761,76.37749,%,37.009,89.544,9.034,160.00,24527.00,"4,452",,production,OP
30-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.605,19.226,99.55569,%,32.605,89.944,3.874,177.00,27188.00,"4,883",,production,OP
31-Oct-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.595,19.267,100,%,32.595,90.044,3.863,179.00,27728.00,"4,837",,production,OP
01-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.707,19.219,100,%,32.707,88.966,3.95,177.00,27475.00,"4,803",,production,OP
02-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.708,19.11,100,%,32.708,88.499,3.947,180.00,27891.00,"4,895",,production,OP
03-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.628,19.262,100,%,32.628,89.63,3.854,190.00,29476.00,"4,758",,production,OP
04-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.267,19.241,100,%,32.267,90.453,3.481,188.00,29123.00,"4,786",,production,OP
05-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.307,19.274,100,%,32.307,90.546,3.546,185.00,28778.00,"4,786",,production,OP
06-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.7,19.199,100,%,32.7,89.479,3.955,185.00,28779.00,"4,783",,production,OP
07-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.723,19,100,%,32.723,88.536,4.007,190.00,29255.00,"4,772",,production,OP
8-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.652,19.154,100,%,32.652,89.054,3.989,189.00,29550.00,"5,064",,production,OP
9-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.645,19.164,100,%,32.645,89.468,4.022,188.00,29544.00,"5,127",,production,OP
10-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.582,19.258,100,%,32.582,90.164,3.838,179.00,29165.00,"4,988",,production,OP
11-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.506,19.19,100,%,32.506,89.934,3.862,186.00,29510.00,"5,103",,production,OP
12-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.763,18.942,100,%,32.763,87.807,4.12,187.00,29294.00,"4,901",,production,OP
13-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.596,19.07,100,%,32.596,89.398,3.959,185.00,28966.00,"4,812",,production,OP
14-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.722,18.969,100,%,32.722,88.391,4.089,184.00,28872.00,"4,812",,production,OP
15-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.773,18.878,100,%,32.773,87.705,4.127,186.00,29083.00,"4,795",,production,OP
16-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.715,18.87,100,%,32.715,87.761,4.077,184.00,28710.00,"4,869",,production,OP
17-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.421,18.941,100,%,32.421,88.969,3.792,181.00,27860.00,"4,966",,production,OP
18-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.446,18.958,100,%,32.446,89.253,3.826,186.00,28474.00,"4,912",,production,OP
19-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.371,18.988,100,%,32.371,89.625,3.744,182.00,27812.00,"4,799",,production,OP
20-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.069,19.049,100,%,32.069,90.188,3.474,184.00,28222.00,"4,746",,production,OP
21-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,31.966,18.989,100,%,31.966,90.045,3.393,183.00,28182.00,"4,719",,production,OP
22-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,32.224,18.704,100,%,32.224,88.478,3.647,183.00,28054.00,"4,716",,production,OP
23-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,31.889,18.972,100,%,31.889,90.015,3.286,176.00,27586.00,"4,710",,production,OP
24-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,8.94,0,0,32.501,18.849,36.97653,%,32.501,89.714,3.898,51.00,7747.00,"1,376",,production,OP
25-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,20.693,6.214,1.20526,%,20.693,16.053,8.986,0.00,0.00,0,,production,OP
26-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,31.623,5.019,0.96308,%,31.623,11.514,20.588,0.00,0.00,0,,production,OP
27-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,19.097,4.47,0.73928,%,19.097,11.29,9.273,0.00,0.00,0,,production,OP
28-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,5.78,0,0,50.511,10.934,30.86876,%,50.511,68.859,20.973,59.00,9146.00,836,,production,OP
29-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,14.23,0,0,83.154,11.302,16.57764,%,83.154,61.394,53.789,146.00,24444.00,828,,production,OP
30-Nov-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,127.71,5.268,1.0066,%,127.71,11.045,97.997,0.00,0.00,0,,production,OP
01-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,130.912,4.399,0.9958,%,130.912,8.273,101.314,0.00,0.00,0,,production,OP
02-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,132.887,3.993,0.9881,%,132.887,9.893,103.233,0.00,0.00,0,,production,OP
03-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,134.429,3.762,0.99383,%,134.429,11.629,104.769,0.00,0.00,0,,production,OP
04-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,135.702,3.593,1.05726,%,135.702,10.56,105.513,0.00,0.00,0,,production,OP
05-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.016,3.471,1.18153,%,136.016,10.111,106.393,0.00,0.00,0,,production,OP
06-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.153,3.388,1.23656,%,136.153,10.056,106.486,0.00,0.00,0,,production,OP
07-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.224,3.3,1.27334,%,136.224,9.799,106.544,0.00,0.00,0,,production,OP
8-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.266,3.226,1.34093,%,136.266,9.114,106.589,0.00,0.00,0,,production,OP
9-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.437,3.173,1.32495,%,136.437,8.869,106.459,0.00,0.00,0,,production,OP
10-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.606,3.13,1.2966,%,136.606,7.98,105.826,0.00,0.00,0,,production,OP
11-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.593,3.078,1.29891,%,136.593,6.698,106.929,0.00,0.00,0,,production,OP
12-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.507,3.011,1.26329,%,136.507,6.991,106.778,0.00,0.00,0,,production,OP
13-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.363,2.971,1.29097,%,136.363,8.086,106.647,0.00,0.00,0,,production,OP
14-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.309,2.95,1.26857,%,136.309,8.698,106.609,0.00,0.00,0,,production,OP
15-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.055,2.912,1.28872,%,136.055,7.775,106.35,0.00,0.00,0,,production,OP
16-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,135.986,2.878,0,%,135.986,7.569,106.283,0.00,0.00,0,,production,OP
17-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.034,2.854,0,%,136.034,8.629,106.343,0.00,0.00,0,,production,OP
18-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.129,2.829,0,%,136.129,9.506,107.029,0.00,0.00,0,,production,OP
19-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.156,2.812,0,%,136.156,7.532,105.788,0.00,0.00,0,,production,OP
20-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.142,2.797,0,%,136.142,7.958,106.483,0.00,0.00,0,,production,OP
21-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.266,2.785,0,%,136.266,9.257,106.623,0.00,0.00,0,,production,OP
22-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.379,2.772,0,%,136.379,9.734,106.734,0.00,0.00,0,,production,OP
23-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.524,2.761,1.25297,%,136.524,9.11,106.875,0.00,0.00,0,,production,OP
24-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.67,2.744,1.3272,%,136.67,8.57,107.005,0.00,0.00,0,,production,OP
25-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.79,2.726,1.18646,%,136.79,9.173,107.122,0.00,0.00,0,,production,OP
26-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,136.976,2.709,1.15102,%,136.976,8.375,107.306,0.00,0.00,0,,production,OP
27-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,137.153,2.685,1.17145,%,137.153,7.575,107.507,0.00,0.00,0,,production,OP
28-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,137.311,2.672,1.1494,%,137.311,8.127,107.647,0.00,0.00,0,,production,OP
29-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,135.674,2.666,1.14671,%,135.674,10.103,105.591,0.00,0.00,0,,production,OP
30-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.687,2.672,1.15106,%,124.687,9.288,95.049,0.00,0.00,0,,production,OP
31-Dec-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,0,0,0,124.492,2.654,1.14137,%,124.492,9.391,94.871,0.00,0.00,0,,production,OP
01-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,9.5,0,0,109.868,3.872,7.94478,%,109.868,31.805,81.108,15.00,2667.00,252,,production,OP
02-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,90.647,10.668,26.50163,%,90.647,52.857,61.728,783.00,117688.00,226,,production,OP
03-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,85.895,22.577,27.8686,%,85.895,62.629,56.701,871.00,141239.00,238,,production,OP
04-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,83.78,24.382,27.86356,%,83.78,63.089,54.825,855.00,125297.00,238,,production,OP
05-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,83.32,25.333,27.83998,%,83.32,62.521,54.207,839.00,122545.00,236,,production,OP
06-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,81.483,26.056,28.27995,%,81.483,63.923,52.626,834.00,121245.00,240,,production,OP
07-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,80.828,26.486,28.30568,%,80.828,62.372,51.878,859.00,125729.00,238,,production,OP
8-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,79.315,26.904,28.31657,%,79.315,62.448,50.228,830.00,120372.00,234,,production,OP
9-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.67,0,0,79.243,25.976,20.4557,%,79.243,61.223,50.151,533.00,77254.00,179,,production,OP
10-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,20.42,0,0,75.266,25.86,25.64218,%,75.266,60.875,44.758,786.00,114011.00,245,,production,OP
11-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,61.835,29.071,36.20383,%,61.835,70.552,32.005,1070.00,154368.00,341,,production,OP
12-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,71.453,28.282,30.25547,%,71.453,63.443,41.652,860.00,124574.00,255,,production,OP
13-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,71.292,28.421,30.19498,%,71.292,63.683,41.689,866.00,126008.00,255,,production,OP
14-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.954,28.534,30.25039,%,70.954,63.901,41.149,775.00,113698.00,247,,production,OP
15-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.847,28.434,30.24842,%,70.847,64.136,41.16,827.00,120132.00,457,,production,OP
16-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.356,28.457,30.27133,%,70.356,64.872,40.651,839.00,119290.00,440,,production,OP
17-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.057,28.425,30.28621,%,70.057,65.277,40.339,777.00,114069.00,419,,production,OP
18-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.057,28.425,30.28621,%,70.057,65.277,40.339,820.00,119880.00,419,,production,OP
19-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,70.057,28.425,30.28621,%,70.057,65.277,40.339,829.00,120890.00,423,,production,OP
20-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,22,0,0,69.475,27.956,28.21775,%,69.475,68.297,40.005,768.00,112294.00,473,,production,OP
21-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,65.12,28.414,32.55258,%,65.12,70.397,36.426,948.00,139196.00,538,,production,OP
22-Jan-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24,0,0,64.486,28.464,33.32736,%,64.486,70.192,35.818,944.00,139605.00,511,,production,OP
